 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
50844,213,2,1,0,0,0,0,0,0,0,0,0,0,0,14084.50704,106.5,146.3711037,210,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,32,9389.671362,4694.835681,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,5405,65535,0,32,0,0,0,0,0,0,0,0,BENIGN
80,5005388,5,3,599,2021,599,0,119.8,267.8809437,2021,0,673.6666667,1166.824894,523.4359454,1.598277696,715055.4286,1889547.295,5000145,4,5005388,1251347,2499199.36,5000145,4,4429,2214.5,1892.924853,3553,876,0,0,0,0,168,104,0.99892356,0.599354136,0,2021,291.1111111,678.2819186,460066.3611,0,0,0,1,0,0,0,0,0,327.5,119.8,673.6666667,168,0,0,0,0,0,0,5,599,3,2021,29200,236,1,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Sql Injection
53,47270,2,2,60,264,30,30,30,0,132,132,132,0,6854.241591,84.62026655,15756.66667,27286.15107,47264,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,42.31013328,42.31013328,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30,132,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,163,2,2,90,122,45,45,45,0,61,61,61,0,1300613.497,24539.8773,54.33333333,53.20087719,110,4,4,4,0,4,4,49,49,0,49,49,0,0,0,0,40,40,12269.93865,12269.93865,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45,61,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,23344,1,1,56,72,56,56,56,0,72,72,72,0,5483.207676,85.67511995,23344,0,23344,23344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,42.83755997,42.83755997,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92,56,72,20,0,0,0,0,0,0,1,56,1,72,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
80,5411690,3,1,0,0,0,0,0,0,0,0,0,0,0,0.739140638,1803896.667,3123680.323,5410812,137,5411690,2705845,3825401.017,5410812,878,0,0,0,0,0,0,0,0,0,104,40,0.554355479,0.18478516,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
443,302,1,1,6,6,6,6,6,0,6,6,6,0,39735.09934,6622.516556,302,0,302,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3311.258278,3311.258278,6,6,6,0,0,1,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,0,0,0,20,0,0,0,0,0,0,0,0,BENIGN
80,5034538,3,1,0,0,0,0,0,0,0,0,0,0,0,0.79451183,1678179.333,2906064.876,5033814,134,5034538,2517269,3558932.069,5033814,724,0,0,0,0,0,0,0,0,0,104,40,0.595883873,0.198627958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ XSS
80,7531309,4,4,602,364,602,0,150.5,301,364,0,91,182,128.2645553,1.062232342,1075901.286,1970835.345,5004565,59,2526744,842248,1455040.388,2522383,658,7531250,2510416.667,2501082.968,5005154,3036,0,0,0,0,136,136,0.531116171,0.531116171,0,602,107.3333333,221.137966,48902,0,0,0,1,0,0,0,0,1,120.75,150.5,91,136,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
80,5148819,3,1,0,0,0,0,0,0,0,0,0,0,0,0.776877183,1716273,2972072.755,5148127,120,5148819,2574409.5,3639786.194,5148127,692,0,0,0,0,0,0,0,0,0,104,40,0.582657887,0.194219296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ XSS
443,20476249,8,9,773,6090,430,0,96.625,152.8200973,2252,0,676.6666667,842.7400252,335.1688095,0.830230185,1279765.563,3350893.997,9947331,3,10500000,1496843.571,3652374.606,9776493,32472,20400000,2553157.125,4597463.34,10100000,3,0,0,0,0,172,204,0.390696558,0.439533627,0,2252,381.2777778,660.8392886,436708.5654,0,0,0,1,0,0,0,0,1,403.7058824,96.625,676.6666667,172,0,0,0,0,0,0,8,773,9,6090,8192,227,7,20,376211,459903.6647,701412,51010,9861912,120800.7083,9947331,9776493,BENIGN
80,5709622,3,1,0,0,0,0,0,0,0,0,0,0,0,0.700571772,1903207.333,3295831.732,5708906,130,5709622,2854811,4036299.857,5708906,716,0,0,0,0,0,0,0,0,0,104,40,0.525428829,0.175142943,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
80,23248,1,1,0,0,0,0,0,0,0,0,0,0,0,86.02890571,23248,0,23248,23248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,43.01445286,43.01445286,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,229,29,0,32,0,0,0,0,0,0,0,0,BENIGN
53,172186,1,1,46,141,46,46,46,0,141,141,141,0,1086.034869,11.6153462,172186,0,172186,172186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,5.807673098,5.807673098,46,141,77.66666667,54.84827557,3008.333333,0,0,0,0,0,0,0,0,1,116.5,46,141,32,0,0,0,0,0,0,1,46,1,141,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,5582364,3,1,0,0,0,0,0,0,0,0,0,0,0,0.716542311,1860788,3222214.675,5581481,104,5582364,2791182,3946078.689,5581481,883,0,0,0,0,0,0,0,0,0,104,40,0.537406733,0.179135578,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ XSS
54449,4,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,7750000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,64,0,500000,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,114,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,115343794,36,47,1158,49642,623,0,32.16666667,107.6630989,2920,0,1056.212766,765.7373808,440.4224817,0.719587913,1406631.634,3443591.345,10000000,3,115000000,3295536.971,4693507.866,10000000,3,110000000,2401391.587,4325314.562,10000000,49,0,0,0,0,732,1084,0.31211042,0.407477493,0,2920,604.7619048,769.3357112,591877.4366,0,0,0,1,0,0,0,0,1,612.0481928,32.16666667,1056.212766,732,0,0,0,0,0,0,36,1158,47,49642,8192,124,35,20,45305.36364,50711.95897,198200,29594,9996495.636,18666.3989,10000000,9944742,BENIGN
53,31558,2,2,82,338,41,41,41,0,169,169,169,0,13308.82819,126.7507447,10519.33333,18136.88136,31462,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,40,64,63.37537233,63.37537233,41,169,92.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,115.25,41,169,40,0,0,0,0,0,0,2,82,2,338,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
389,442,11,4,172,326,79,0,15.63636364,31.4492376,163,0,81.5,94.10809388,1126696.833,33936.65158,31.57142857,22.27007059,65,1,442,44.2,33.41589775,96,1,308,102.6666667,68.13467057,179,48,0,0,0,0,368,144,24886.87783,9049.773756,0,163,31.125,57.86060836,3347.85,0,0,0,1,0,0,0,0,0,33.2,15.63636364,81.5,368,0,0,0,0,0,0,11,172,4,326,29200,2081,4,32,0,0,0,0,0,0,0,0,BENIGN
80,239920,3,4,426,2280,420,0,142,240.7737527,2266,2,570,1130.668239,11278.75959,29.17639213,39986.66667,67357.90238,173655,5,206317,103158.5,99697.1064,173655,32662,207396,69132,118891.5568,206415,5,0,0,0,0,72,84,12.50416806,16.67222407,0,2266,338.25,792.4612203,627994.7857,0,0,0,1,0,0,0,0,1,386.5714286,142,570,72,0,0,0,0,0,0,3,426,4,2280,8192,30016,2,20,0,0,0,0,0,0,0,0,BENIGN
53,240,2,2,76,154,38,38,38,0,77,77,77,0,958333.3333,16666.66667,80,54.56189146,143,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,64,64,8333.333333,8333.333333,38,77,53.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,67,38,77,64,0,0,0,0,0,0,2,76,2,154,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,355851,24,33,913,57522,465,0,38.04166667,101.9149173,4380,0,1743.090909,913.943494,164211.9876,160.1794009,6354.482143,26365.20304,192769,2,355755,15467.6087,44939.23821,216859,203,331981,10374.40625,39309.34774,220321,48,0,0,0,0,492,672,67.44395829,92.73544264,0,4380,1007.5,1095.411518,1199926.395,0,0,0,1,0,0,0,0,1,1025.175439,38.04166667,1743.090909,492,0,0,0,0,0,0,24,913,33,57522,8192,62,23,20,0,0,0,0,0,0,0,0,BENIGN
53,121670,4,2,136,168,34,34,34,0,84,84,84,0,2498.561683,49.31371743,24334,39542.04595,90948,2,30720,10240,17732.73617,30716,2,2,2,0,2,2,0,0,0,0,80,40,32.87581162,16.43790581,34,84,48.28571429,24.39750182,595.2380952,0,0,0,0,0,0,0,0,0,56.33333333,34,84,80,0,0,0,0,0,0,4,136,2,168,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
32932,782,1,1,0,0,0,0,0,0,0,0,0,0,0,2557.544757,782,0,782,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1278.772379,1278.772379,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,227,229,0,32,0,0,0,0,0,0,0,0,BENIGN
443,323784,4,3,248,171,236,0,62,116.0344776,165,0,57,93.57884376,1294.072592,21.61935117,53964,60507.30152,164949,147,323784,107928,53388.49489,164949,59125,224915,112457.5,158108.3692,224257,658,0,0,0,0,92,68,12.35391496,9.265436217,0,236,52.375,93.4144949,8726.267857,0,0,0,1,0,0,0,0,0,59.85714286,62,57,92,0,0,0,0,0,0,4,248,3,171,8192,4616,3,20,0,0,0,0,0,0,0,0,BENIGN
53,200,2,2,64,248,32,32,32,0,124,124,124,0,1560000,20000,66.66666667,73.79250188,148,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,10000,10000,32,124,68.8,50.39047529,2539.2,0,0,0,0,0,0,0,0,1,86,32,124,40,0,0,0,0,0,0,2,64,2,248,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,31272,2,2,76,418,38,38,38,0,209,209,209,0,15796.879,127.9099514,10424,18048.83545,31265,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,63.9549757,63.9549757,38,209,106.4,93.66055733,8772.3,0,0,0,0,0,0,0,0,1,133,38,209,40,0,0,0,0,0,0,2,76,2,418,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
56177,58,1,1,0,0,0,0,0,0,0,0,0,0,0,34482.75862,58,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,17241.37931,17241.37931,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,126,1324,0,32,0,0,0,0,0,0,0,0,BENIGN
80,5178500,3,1,0,0,0,0,0,0,0,0,0,0,0,0.772424447,1726166.667,2989192.634,5177789,124,5178500,2589250,3660746.961,5177789,711,0,0,0,0,0,0,0,0,0,104,40,0.579318335,0.193106112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
443,1663,4,0,55,0,37,6,13.75,15.5,0,0,0,0,33072.76007,2405.291642,554.3333333,790.4911975,1460,3,1663,554.3333333,790.4911975,1460,3,0,0,0,0,0,0,0,0,0,80,0,2405.291642,0,6,37,12.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,15.25,13.75,0,80,0,0,0,0,0,0,4,55,0,0,65535,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
443,119002448,36,49,25501,9954,5472,0,708.3611111,1629.466769,1418,0,203.1428571,423.3750308,297.9350475,0.714271021,1416695.81,9000119.468,58800000,1,119000000,3400069.943,13800000,59000000,14,119000000,2476711.688,11900000,58900000,1,0,0,0,0,1160,1576,0.302514785,0.411756235,0,5472,412.2674419,1121.991689,1258865.351,0,0,0,1,0,0,0,0,1,417.1176471,708.3611111,203.1428571,1160,0,0,0,0,0,0,36,25501,49,9954,29200,806,22,32,740180,816994.0034,1317882,162478,58700000,144819.0043,58800000,58600000,BENIGN
80,5837987,3,1,0,0,0,0,0,0,0,0,0,0,0,0.685167679,1945995.667,3369777.894,5837080,160,5837987,2918993.5,4126797.504,5837080,907,0,0,0,0,0,0,0,0,0,104,40,0.513875759,0.17129192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
443,115873841,25,23,890,15319,416,0,35.6,90.76939646,2920,0,666.0434783,970.8455302,139.8848943,0.414243626,2465400.872,4274468.374,10000000,8,116000000,4828076.708,4985825.559,10000000,48,111000000,5033872,5107830.281,10000000,68,0,0,0,0,512,604,0.215751888,0.198491737,0,2920,330.7959184,733.2373132,537636.9575,0,0,0,1,0,0,0,0,0,337.6875,35.6,666.0434783,512,0,0,0,0,0,0,25,890,23,15319,8192,980,24,20,63903.41667,138686.6849,504252,23003,9592246,1412991.731,10000000,5105395,BENIGN
41400,53,1,1,0,0,0,0,0,0,0,0,0,0,0,37735.84906,53,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,18867.92453,18867.92453,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,122,587,0,32,0,0,0,0,0,0,0,0,BENIGN
80,8810223,4,4,602,364,602,0,150.5,301,364,0,91,182,109.6453518,0.908036039,1258603.286,2175610.422,5002310,43,3807913,1269304.333,2194511.129,3803307,903,8810109,2936703,2610351.301,5002905,3065,0,0,0,0,136,136,0.45401802,0.45401802,0,602,107.3333333,221.137966,48902,0,0,0,1,0,0,0,0,1,120.75,150.5,91,136,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
53,71718,1,1,44,78,44,44,44,0,78,78,78,0,1701.107114,27.88700187,71718,0,71718,71718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,13.94350093,13.94350093,44,78,55.33333333,19.62990915,385.3333333,0,0,0,0,0,0,0,0,1,83,44,78,20,0,0,0,0,0,0,1,44,1,78,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
59629,144296,4,1,31,6,31,0,7.75,15.5,6,6,6,0,256.4173643,34.65099518,36074,49744.4522,105475,3,144258,48086,53348.26073,105475,3,0,0,0,0,0,0,0,0,0,128,20,27.72079614,6.930199035,0,31,6.166666667,12.40026881,153.7666667,0,0,0,0,1,0,0,0,0,7.4,7.75,6,128,0,0,0,0,0,0,4,31,1,6,1006,0,1,32,0,0,0,0,0,0,0,0,BENIGN
53,390103,1,1,44,196,44,44,44,0,196,196,196,0,615.2221336,5.126851114,390103,0,390103,390103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,2.563425557,2.563425557,44,196,94.66666667,87.75724092,7701.333333,0,0,0,0,0,0,0,0,1,142,44,196,32,0,0,0,0,0,0,1,44,1,196,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,136265,4,2,132,172,33,33,33,0,86,86,86,0,2230.947052,44.0318497,27253,45915.64232,105985,1,30233,10077.66667,17451.56662,30229,1,47,47,0,47,47,0,0,0,0,128,40,29.35456647,14.67728323,33,86,48.14285714,25.86135193,668.8095238,0,0,0,0,0,0,0,0,0,56.16666667,33,86,128,0,0,0,0,0,0,4,132,2,172,-1,-1,3,32,0,0,0,0,0,0,0,0,BENIGN
53,284,2,2,60,264,30,30,30,0,132,132,132,0,1140845.07,14084.50704,94.66666667,121.8947634,233,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,7042.253521,7042.253521,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30,132,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,169,2,2,62,94,31,31,31,0,47,47,47,0,923076.9231,23668.63905,56.33333333,91.51138363,162,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,11834.31953,11834.31953,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31,47,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
52057,244,2,1,37,6,31,6,18.5,17.67766953,6,6,6,0,176229.5082,12295.08197,122,123.0365799,209,35,244,244,0,244,244,0,0,0,0,0,1,0,0,0,40,20,8196.721311,4098.360656,6,31,18.5,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,24.66666667,18.5,6,40,0,0,0,0,0,0,2,37,1,6,946,0,1,20,0,0,0,0,0,0,0,0,BENIGN
21,50,1,2,6,12,6,6,6,0,6,6,6,0,360000,60000,25,33.9411255,49,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,20,40,20000,40000,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,255,229,0,20,0,0,0,0,0,0,0,0,BENIGN
80,75,1,1,0,0,0,0,0,0,0,0,0,0,0,26666.66667,75,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13333.33333,13333.33333,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
53,195,2,2,102,224,51,51,51,0,112,112,112,0,1671794.872,20512.82051,65,30.31501278,100,47,47,47,0,47,47,48,48,0,48,48,0,0,0,0,64,64,10256.41026,10256.41026,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,290,3,0,58,0,46,6,19.33333333,23.09401077,0,0,0,0,200000,10344.82759,145,1.414213562,146,144,290,145,1.414213562,146,144,0,0,0,0,0,0,0,0,0,60,0,10344.82759,0,6,46,16,20,400,0,0,0,0,1,0,0,0,0,21.33333333,19.33333333,0,60,0,0,0,0,0,0,3,58,0,0,255,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
443,537,1,3,6,50,6,6,6,0,38,6,16.66666667,18.47520861,104283.054,7448.789572,179,303.1105409,529,3,0,0,0,0,0,532,266,371.9381669,529,3,0,0,0,0,20,60,1862.197393,5586.592179,6,38,12.4,14.31083506,204.8,1,0,0,0,1,0,0,0,3,15.5,6,16.66666667,20,0,0,0,0,0,0,1,6,3,50,0,351,0,20,0,0,0,0,0,0,0,0,BENIGN
53,390,2,2,158,350,79,79,79,0,175,175,175,0,1302564.103,10256.41026,130,73.08214556,191,49,49,49,0,49,49,191,191,0,191,191,0,0,0,0,40,40,5128.205128,5128.205128,79,175,117.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,146.75,79,175,40,0,0,0,0,0,0,2,158,2,350,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
138,78,26,0,5811,0,235,212,223.5,11.72774488,0,0,0,0,74500000,333333.3333,3.12,7.907380519,41,1,78,3.12,7.907380519,41,1,0,0,0,0,0,0,0,0,0,832,0,333333.3333,0,212,235,223.9259259,11.71102678,137.1481481,0,0,0,0,0,0,0,0,0,232.5384615,223.5,0,832,0,0,0,0,0,0,26,5811,0,0,-1,-1,25,32,0,0,0,0,0,0,0,0,BENIGN
53,198404,2,2,78,270,39,39,39,0,135,135,135,0,1753.996895,20.16088385,66134.66667,114544.2727,198399,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,80,64,10.08044193,10.08044193,39,135,77.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,96.75,39,135,80,0,0,0,0,0,0,2,78,2,270,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
443,105,2,0,0,0,0,0,0,0,0,0,0,0,0,19047.61905,105,0,105,105,105,105,0,105,105,0,0,0,0,0,0,0,0,0,64,0,19047.61905,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,245,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,213,2,2,90,122,45,45,45,0,61,61,61,0,995305.1643,18779.34272,71,40.70626487,118,47,48,48,0,48,48,47,47,0,47,47,0,0,0,0,40,40,9389.671362,9389.671362,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45,61,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,115654432,22,18,2316,4901,444,0,105.2727273,188.0279062,979,0,272.2777778,450.9993877,62.4014132,0.345857909,2965498.256,4487556.945,10000000,32,116000000,5505878,4888112.364,10000000,31305,116000000,6801362.294,4556904.044,10000000,3807,0,0,0,0,452,504,0.19022185,0.155636059,0,979,176.0243902,335.713009,112703.2244,0,0,0,1,0,0,0,0,0,180.425,105.2727273,272.2777778,452,0,0,0,0,0,0,22,2316,18,4901,8192,135,21,20,520812.4545,1624092.972,5417637,30960,9990409.182,36319.05202,10000000,9882310,BENIGN
443,990139,10,8,531,3844,197,0,53.1,76.59627203,1460,0,480.5,630.854749,4418.571534,18.17926574,58243.47059,90261.20736,230566,1,990139,110015.4444,103161.5693,230566,48,548413,78344.71429,107092.5094,230388,1,0,0,0,0,212,172,10.09959208,8.079673662,0,1460,230.2631579,453.779418,205915.7602,0,0,0,1,0,0,0,0,0,243.0555556,53.1,480.5,212,0,0,0,0,0,0,10,531,8,3844,8192,31,9,20,0,0,0,0,0,0,0,0,BENIGN
63083,258,3,1,92,6,55,6,30.66666667,24.50170062,6,6,6,0,379844.9612,15503.87597,86,38.0394532,123,47,258,129,115.9655121,211,47,0,0,0,0,0,1,0,0,0,60,20,11627.90698,3875.968992,6,55,30.6,24.50102039,600.3,0,1,0,0,1,0,0,0,0,38.25,30.66666667,6,60,0,0,0,0,0,0,3,92,1,6,119,0,2,20,0,0,0,0,0,0,0,0,BENIGN
443,115716840,22,20,1449,8808,469,0,65.86363636,139.3185098,2760,0,440.4,769.2999141,88.63878412,0.362954951,2822361.951,4477882.425,10000000,4,116000000,5510325.714,4978511.919,10000000,4,110000000,5809037.895,5077569.196,10000000,181,0,0,0,0,452,408,0.19011926,0.172835691,0,2760,238.5348837,560.188206,313810.8261,0,0,0,1,0,0,0,0,0,244.2142857,65.86363636,440.4,452,0,0,0,0,0,0,22,1449,20,8808,8192,262,21,20,31538.58333,32048.04692,133304,22084,9611531.083,1350603.055,10000000,5322825,BENIGN
49922,37,1,1,0,0,0,0,0,0,0,0,0,0,0,54054.05405,37,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,27027.02703,27027.02703,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,340,32832,0,32,0,0,0,0,0,0,0,0,BENIGN
80,5835057,3,1,0,0,0,0,0,0,0,0,0,0,0,0.685511727,1945019,3368227.416,5834313,123,5835057,2917528.5,4124956.198,5834313,744,0,0,0,0,0,0,0,0,0,104,40,0.514133795,0.171377932,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
443,74,2,0,0,0,0,0,0,0,0,0,0,0,0,27027.02703,74,0,74,74,74,74,0,74,74,0,0,0,0,0,0,0,0,0,64,0,27027.02703,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,326,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,5477668,3,1,0,0,0,0,0,0,0,0,0,0,0,0.730237758,1825889.333,3161927.75,5476969,130,5477668,2738834,3872307.653,5476969,699,0,0,0,0,0,0,0,0,0,104,40,0.547678319,0.18255944,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ XSS
443,5183470,8,6,370,4689,189,0,46.25,71.30367652,1505,0,781.5,765.5548968,975.9871283,2.700893417,398728.4615,1316571.512,4777478,48,5183470,740495.7143,1781371.534,4777478,48,245135,49027,66331.59358,126334,51,0,0,0,0,172,132,1.543367667,1.15752575,0,1505,337.2666667,594.0956473,352949.6381,0,0,0,1,0,0,0,0,0,361.3571429,46.25,781.5,172,0,0,0,0,0,0,8,370,6,4689,8192,60,7,20,0,0,0,0,0,0,0,0,BENIGN
443,115952698,22,19,942,6711,481,0,42.81818182,108.951556,2580,0,353.2105263,714.442796,66.00105157,0.353592462,2898817.45,4515459.656,10000000,1,116000000,5521557.048,4979805.903,10000000,3,110000000,6134463,5026741.217,10100000,4,0,0,0,0,452,524,0.189732541,0.163859922,0,2580,182.2142857,504.9326705,254957.0017,0,0,0,1,0,0,0,0,0,186.6585366,42.81818182,353.2105263,452,0,0,0,0,0,0,22,942,19,6711,8192,290,21,20,33002.16667,33965.10059,140852,22987,9629722.417,1297667.948,10000000,5509305,BENIGN
